location,lat,long,alt,year,bloom_date,bloom_doy,new_location
Switzerland/Gadmen,46.736853,8.351842,1205,2021,2021-05-30,150,MeteoSwiss
Switzerland/Grüsch,46.983786,9.64715,650,2021,2021-04-24,114,MeteoSwiss
Switzerland/Gstaad,46.438214,7.269478,1100,2021,2021-05-09,129,MeteoSwiss
Switzerland/Hard b. Weinfelden,47.567569,9.125747,450,2021,2021-04-04,94,MeteoSwiss
Switzerland/Heiden,47.442925,9.533178,800,2021,2021-04-13,103,MeteoSwiss
Switzerland/Hallau,47.698183,8.457489,430,2021,2021-04-24,114,MeteoSwiss
Switzerland/Hochdorf,47.166514,8.28935,490,2021,2021-04-16,106,MeteoSwiss
Switzerland/Höfen,46.717125,7.569428,720,2021,2021-04-14,104,MeteoSwiss
Switzerland/Herzogenbuchsee,47.18465,7.702511,450,2021,2021-04-17,107,MeteoSwiss
Switzerland/Jenaz,46.928553,9.710558,800,2021,2021-04-25,115,MeteoSwiss
Switzerland/Jegenstorf II,47.049108,7.507072,525,2021,2021-04-10,100,MeteoSwiss
Switzerland/Laufenburg,47.561031,8.063136,330,2021,2021-04-07,97,MeteoSwiss
Switzerland/Locarno,46.169278,8.798214,200,2021,2021-03-29,88,MeteoSwiss
Switzerland/Leytron,46.18625,7.21845,480,2021,2021-03-30,89,MeteoSwiss
Switzerland/Leysin,46.340108,7.009622,1250,2021,2021-05-24,144,MeteoSwiss
Switzerland/Linthal,46.915883,8.993658,695,2021,2021-04-22,112,MeteoSwiss
Switzerland/Liestal,47.481403,7.730519,350,2021,2021-03-28,87,MeteoSwiss
Switzerland/Longirod,46.498772,6.26595,900,2021,2021-05-14,134,MeteoSwiss
Switzerland/Le Locle,47.047992,6.754314,1020,2021,2021-05-19,139,MeteoSwiss
Switzerland/Locarno-Monti,46.172556,8.787417,370,2021,2021-03-29,88,MeteoSwiss
Switzerland/Les Ponts-de-Martel,47.002858,6.728592,1120,2021,2021-05-15,135,MeteoSwiss
Switzerland/Luzern,47.062769,8.342442,580,2021,2021-04-25,115,MeteoSwiss
Switzerland/Moudon,46.646331000000004,6.777689,600,2021,2021-04-28,118,MeteoSwiss
Switzerland/Merishausen,47.763636,8.612414,540,2021,2021-04-16,106,MeteoSwiss
Switzerland/Mugena,46.046497,8.888964,784,2021,2021-04-01,91,MeteoSwiss
"Switzerland/Muri, AG",47.265317,8.332283,550,2021,2021-04-05,95,MeteoSwiss
Switzerland/Moutier,47.279386,7.385775,530,2021,2021-05-06,126,MeteoSwiss
Switzerland/Martina,46.884997,10.464608,1050,2021,2021-05-09,129,MeteoSwiss
Switzerland/Murg,47.108222,9.217372,500,2021,2021-04-16,106,MeteoSwiss
Switzerland/Näfels,47.092389,9.0719360000000009,440,2021,2021-04-18,108,MeteoSwiss
Switzerland/Neuchâtel,47.000444,6.935714,550,2021,2021-04-13,103,MeteoSwiss
Switzerland/Neuhausen,47.681939,8.615533,435,2021,2021-04-13,103,MeteoSwiss
Switzerland/Orbe / Bochuz,46.722633,6.536061,485,2021,2021-04-02,92,MeteoSwiss
Switzerland/Oberehrendingen,47.481914,8.332208,490,2021,2021-04-07,97,MeteoSwiss
Switzerland/Oberlangenegg,46.808222,7.716267,910,2021,2021-05-11,131,MeteoSwiss
Switzerland/Osogna,46.311967,8.987064,276,2021,2021-03-29,88,MeteoSwiss
Switzerland/Osterfingen,47.656878,8.490242,410,2021,2021-04-04,94,MeteoSwiss
Switzerland/Payerne,46.811581,6.942469,490,2021,2021-04-27,117,MeteoSwiss
Switzerland/Les Plans-sur-Bex,46.256639,7.092033,1100,2021,2021-05-04,124,MeteoSwiss
Switzerland/Posieux,46.761672,7.098294,680,2021,2021-04-16,106,MeteoSwiss
Switzerland/Prato-Sornico,46.394025,8.655608,750,2021,2021-04-08,98,MeteoSwiss
"Switzerland/Stein, AR II",47.381969,9.348772,825,2021,2021-04-28,118,MeteoSwiss
Switzerland/Rancate,45.870208,8.967242,353,2021,2021-03-20,79,MeteoSwiss
Switzerland/Rafz,47.620414,8.542733,515,2021,2021-04-08,98,MeteoSwiss
"Switzerland/Reinach, BL",47.493131,7.589494,303,2021,2021-03-31,90,MeteoSwiss
Switzerland/Ried / Frutigen,46.570078,7.619381,1090,2021,2021-05-11,131,MeteoSwiss
Switzerland/Scuol,46.794394,10.296356,1240,2021,2021-05-13,133,MeteoSwiss
Switzerland/Schiers,46.965036,9.685814,800,2021,2021-05-02,122,MeteoSwiss
Switzerland/Schönenwerd,47.365283,7.999019,450,2021,2021-04-13,103,MeteoSwiss
Switzerland/Seon,47.338319,8.153353,550,2021,2021-04-15,105,MeteoSwiss
Switzerland/Seewis Dorf,46.965358,9.632064,960,2021,2021-04-24,114,MeteoSwiss
Switzerland/Sagno TI,45.857811,9.033789,670,2021,2021-03-25,84,MeteoSwiss
Switzerland/Sargans II,47.050589,9.439256,480,2021,2021-04-08,98,MeteoSwiss
Switzerland/Silenen,46.782531,8.669625,510,2021,2021-04-11,101,MeteoSwiss
Switzerland/St. Luc,46.222336,7.594153,1650,2021,2021-05-13,133,MeteoSwiss
Switzerland/Sarnen,46.894217,8.252236,500,2021,2021-04-03,93,MeteoSwiss
Switzerland/Stampa,46.34585,9.595214,1000,2021,2021-04-24,114,MeteoSwiss
Switzerland/Sta. Maria (Val Mustair),46.603092,10.421956,1390,2021,2021-05-05,125,MeteoSwiss
Switzerland/Thusis,46.709511,9.44165,700,2021,2021-04-04,94,MeteoSwiss
Switzerland/Unterseen,46.684958,7.854311,565,2021,2021-04-13,103,MeteoSwiss
Switzerland/Vals,46.622889,9.182461,1250,2021,2021-05-26,146,MeteoSwiss
Switzerland/Vergeletto,46.225417,8.605172,1100,2021,2021-04-21,111,MeteoSwiss
Switzerland/Versoix,46.290431,6.137128,440,2021,2021-04-02,92,MeteoSwiss
Switzerland/Villnachern,47.470556,8.154928,415,2021,2021-04-02,92,MeteoSwiss
Switzerland/Visp,46.293494,7.892842,650,2021,2021-03-26,85,MeteoSwiss
Switzerland/Vira / Gambarogno,46.148775,8.848836,210,2021,2021-04-05,95,MeteoSwiss
Switzerland/Vallorbe,46.712292,6.379286,850,2021,2021-05-01,121,MeteoSwiss
Switzerland/La Valsainte,46.648728,7.182475,1050,2021,2021-05-18,138,MeteoSwiss
Switzerland/Wädenswil,47.223239,8.679778,480,2021,2021-04-14,104,MeteoSwiss
"Switzerland/Wald, ZH",47.277122,8.916314,620,2021,2021-04-11,101,MeteoSwiss
"Switzerland/Wattwil, SG",47.289853,9.104422,625,2021,2021-05-09,129,MeteoSwiss
Switzerland/Wetzikon,47.320664,8.814333,555,2021,2021-04-19,109,MeteoSwiss
Switzerland/Wiliberg,47.279603,8.027331,650,2021,2021-04-21,111,MeteoSwiss
"Switzerland/Wil, SG",47.461458,9.056733,600,2021,2021-04-15,105,MeteoSwiss
Switzerland/Wolhusen,47.064342,8.071028,580,2021,2021-04-20,110,MeteoSwiss
Switzerland/Worb BE,46.924433,7.577772,600,2021,2021-04-09,99,MeteoSwiss
Switzerland/Winterthur,47.474228,8.795444,580,2021,2021-04-14,104,MeteoSwiss
Switzerland/Wynau,47.256317,7.808556,450,2021,2021-04-24,114,MeteoSwiss
Switzerland/Zürich-Albisgüetli,47.350869,8.510678,530,2021,2021-04-03,93,MeteoSwiss
Switzerland/Zürich-MeteoSchweiz,47.378142,8.565853,555,2021,2021-04-08,98,MeteoSwiss
Switzerland/Zizers,46.931325,9.566175,600,2021,2021-03-29,88,MeteoSwiss
Switzerland/Zürich-Witikon,47.3591,8.590272,620,2021,2021-04-04,94,MeteoSwiss
Switzerland/Zweisimmen,46.555264,7.373433,965,2021,2021-05-05,125,MeteoSwiss
South Korea/Sokcho,38.25085,128.56472,18.06,1980,1980-04-21,112,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1981,1981-04-19,109,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1982,1982-04-12,102,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1983,1983-04-18,108,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1984,1984-05-07,128,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1985,1985-04-22,112,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1986,1986-04-23,113,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1987,1987-04-17,107,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1988,1988-04-18,109,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1989,1989-04-03,93,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1990,1990-04-12,102,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1991,1991-04-22,112,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1992,1992-04-11,102,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1993,1993-04-12,102,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1994,1994-04-19,109,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1995,1995-04-21,111,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,1996,1996-04-23,114,South Korea
South Korea/Sokcho,38.25085,128.56472,18.06,2004,2004-04-08,99,South Korea
South Korea/Daegwallyeong,37.67713,128.71833,772.57,1982,1982-05-12,132,South Korea
South Korea/Daegwallyeong,37.67713,128.71833,772.57,1989,1989-06-15,166,South Korea
South Korea/Daegwallyeong,37.67713,128.71833,772.57,1990,1990-05-25,145,South Korea
South Korea/Daegwallyeong,37.67713,128.71833,772.57,1991,1991-05-21,141,South Korea
South Korea/Daegwallyeong,37.67713,128.71833,772.57,1992,1992-05-02,123,South Korea
South Korea/Daegwallyeong,37.67713,128.71833,772.57,1993,1993-05-15,135,South Korea
South Korea/Daegwallyeong,37.67713,128.71833,772.57,1994,1994-05-05,125,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1980,1980-04-25,116,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1981,1981-04-11,101,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1982,1982-04-24,114,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1983,1983-04-17,107,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1984,1984-04-25,116,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1985,1985-04-21,111,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1986,1986-04-17,107,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1987,1987-04-18,108,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1988,1988-04-21,112,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1989,1989-04-14,104,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1990,1990-04-12,102,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1991,1991-04-18,108,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1992,1992-04-09,100,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1993,1993-04-02,92,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,1994,1994-04-11,101,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,2011,2011-04-02,92,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,2012,2012-04-18,109,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,2014,2014-04-04,94,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,2015,2015-04-01,91,South Korea
South Korea/Chuncheon,37.90256,127.7357,76.47,2016,2016-04-07,98,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1980,1980-04-17,108,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1981,1981-04-14,104,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1982,1982-04-12,102,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1983,1983-04-16,106,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1984,1984-05-01,122,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1985,1985-04-22,112,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1986,1986-04-14,104,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1987,1987-04-15,105,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1988,1988-04-17,108,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1989,1989-04-09,99,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1990,1990-04-07,97,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1991,1991-04-15,105,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1992,1992-04-05,96,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1993,1993-04-08,98,South Korea
South Korea/Gangneung,37.75147,128.89098,26.04,1994,1994-04-11,101,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1980,1980-04-18,109,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1981,1981-04-15,105,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1982,1982-04-13,103,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1983,1983-04-01,91,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1984,1984-04-21,112,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1985,1985-04-16,106,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1986,1986-04-19,109,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1987,1987-04-18,108,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1988,1988-04-16,107,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1989,1989-04-01,91,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1990,1990-04-01,91,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1991,1991-04-12,102,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1992,1992-04-06,97,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1993,1993-04-18,108,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1994,1994-04-13,103,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1995,1995-04-16,106,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,1996,1996-04-24,115,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,2013,2013-04-18,108,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,2014,2014-03-31,90,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,2015,2015-04-06,96,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,2016,2016-04-05,96,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,2017,2017-04-01,91,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,2018,2018-04-04,94,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,2019,2019-04-08,98,South Korea
South Korea/Seoul,37.57142,126.9658,85.67,2020,2020-04-01,92,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1980,1980-04-27,118,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1981,1981-04-02,92,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1982,1982-04-21,111,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1983,1983-04-12,102,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1985,1985-04-26,116,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1986,1986-04-27,117,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1987,1987-04-22,112,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1988,1988-04-22,113,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1989,1989-04-13,103,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1990,1990-04-18,108,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1991,1991-04-13,103,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1992,1992-04-07,98,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1993,1993-04-25,115,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,1994,1994-04-16,106,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,2015,2015-04-11,101,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,2016,2016-04-11,102,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,2017,2017-04-14,104,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,2018,2018-04-12,102,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,2019,2019-04-15,105,South Korea
South Korea/Incheon,37.47772,126.6249,68.99,2020,2020-04-06,97,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1980,1980-04-21,112,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1981,1981-04-02,92,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1982,1982-04-28,118,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1983,1983-04-26,116,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1984,1984-04-23,114,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1985,1985-04-19,109,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1986,1986-04-19,109,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1987,1987-04-22,112,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1988,1988-04-25,116,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1989,1989-04-14,104,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1990,1990-04-01,91,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1991,1991-04-15,105,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1992,1992-04-01,92,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1993,1993-04-19,109,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,1994,1994-04-12,102,South Korea
South Korea/Wonju,37.33756,127.9466,148.6,2005,2005-04-18,108,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1980,1980-04-25,116,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1981,1981-04-02,92,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1982,1982-04-18,108,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1983,1983-04-18,108,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1984,1984-04-29,120,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1985,1985-04-24,114,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1986,1986-04-02,92,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1987,1987-04-09,99,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1988,1988-04-23,114,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1989,1989-04-14,104,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1990,1990-04-07,97,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1991,1991-04-18,108,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1992,1992-04-12,103,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1993,1993-04-09,99,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,1994,1994-04-08,98,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,2005,2005-04-22,112,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,2016,2016-04-06,97,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,2017,2017-04-07,97,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,2018,2018-04-09,99,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,2019,2019-03-26,85,South Korea
South Korea/Ulleungdo,37.48129,130.89864,222.4,2020,2020-03-31,91,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1980,1980-04-19,110,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1981,1981-04-22,112,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1982,1982-04-15,105,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1983,1983-04-14,104,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1984,1984-04-24,115,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1985,1985-04-21,111,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1986,1986-04-02,92,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1987,1987-04-18,108,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1988,1988-04-21,112,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1989,1989-04-09,99,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1990,1990-04-12,102,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1991,1991-04-15,105,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1992,1992-04-06,97,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1993,1993-04-19,109,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1994,1994-04-14,104,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,1995,1995-04-18,108,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,2015,2015-04-09,99,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,2016,2016-04-06,97,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,2017,2017-04-01,91,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,2018,2018-04-03,93,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,2019,2019-04-01,91,South Korea
South Korea/Suwon,37.27226,126.98533,34.84,2020,2020-04-05,96,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1980,1980-04-19,110,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1981,1981-04-17,107,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1982,1982-04-15,105,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1983,1983-04-19,109,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1984,1984-04-25,116,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1985,1985-04-17,107,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1986,1986-04-02,92,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1987,1987-04-21,111,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1988,1988-04-22,113,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1989,1989-04-07,97,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1990,1990-04-13,103,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1991,1991-04-14,104,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1992,1992-04-06,97,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1993,1993-04-18,108,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,1994,1994-04-12,102,South Korea
South Korea/Chungju,36.97038,127.95266,116.3,2015,2015-04-01,91,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1980,1980-04-19,110,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1981,1981-04-17,107,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1982,1982-04-16,106,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1983,1983-04-15,105,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1984,1984-04-25,116,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1985,1985-04-02,92,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1986,1986-04-21,111,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1987,1987-04-18,108,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1988,1988-04-22,113,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1989,1989-04-14,104,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1990,1990-04-17,107,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1991,1991-04-18,108,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1992,1992-04-09,100,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1993,1993-04-02,92,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,1994,1994-04-15,105,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,2015,2015-04-01,91,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,2016,2016-04-09,100,South Korea
South Korea/Seosan,36.77661,126.49391,25.86,2017,2017-04-12,102,South Korea
South Korea/Uljin,36.99176,129.41278,50,1980,1980-04-23,114,South Korea
South Korea/Uljin,36.99176,129.41278,50,1981,1981-04-17,107,South Korea
South Korea/Uljin,36.99176,129.41278,50,1982,1982-04-11,101,South Korea
South Korea/Uljin,36.99176,129.41278,50,1983,1983-04-17,107,South Korea
South Korea/Uljin,36.99176,129.41278,50,1984,1984-04-26,117,South Korea
South Korea/Uljin,36.99176,129.41278,50,1985,1985-04-02,92,South Korea
South Korea/Uljin,36.99176,129.41278,50,1986,1986-04-16,106,South Korea
South Korea/Uljin,36.99176,129.41278,50,1987,1987-04-11,101,South Korea
